ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,THRESHOLD MESSAGE (MAX),MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MIN)
8472,"1,014 Mbit/s",126732047.8,09-02-2024 18:12,not_Set,1.48 Mbit/s,184727.6046,09-02-2024 16:51,not_set
8473,"1,015 Mbit/s",126870762.9,09-02-2024 18:12,not_Set,1.49 Mbit/s,186780.4967,09-02-2024 16:51,not_set
8474,< 0.01,1090.8318,09-02-2024 16:56,not_Set,< 0.01,651.1748,09-02-2024 16:19,not_set
8475,286 Mbit/s,35695270.01,09-02-2024 17:02,not_Set,< 0.01,1142.6238,09-02-2024 16:37,not_set
8476,< 0.01,95.6,09-02-2024 19:11,not_Set,< 0.01,44.8184,09-02-2024 16:28,not_set
8477,< 0.01,540.5901,09-02-2024 16:56,not_Set,< 0.01,163.794,09-02-2024 18:46,not_set
8478,0.01 Mbit/s,1652.2152,09-02-2024 18:58,not_Set,< 0.01,1055.9947,09-02-2024 18:32,not_set
8481,< 0.01,892.2833,09-02-2024 18:38,not_Set,< 0.01,713.5023,09-02-2024 13:49,not_set
8482,377 Mbit/s,47165541.54,09-02-2024 17:01,not_Set,0.11 Mbit/s,13963.8106,09-02-2024 13:48,not_set
8483,188 Mbit/s,23498642.93,09-02-2024 16:21,not_Set,0.21 Mbit/s,26526.1167,09-02-2024 13:53,not_set
8484,339 Mbit/s,42329896.59,09-02-2024 17:01,not_Set,0.33 Mbit/s,41622.2963,09-02-2024 13:53,not_set
8579,< 0.01,450.5251,09-02-2024 16:56,not_Set,< 0.01,163.5606,09-02-2024 18:46,not_set
8580,186 Mbit/s,23218339.15,09-02-2024 16:29,not_Set,0.10 Mbit/s,12741.2333,09-02-2024 13:57,not_set
8581,< 0.01,862.8252,09-02-2024 15:38,not_Set,< 0.01,694.7868,09-02-2024 19:09,not_set
8459,189 Mbit/s,23570008.1,09-02-2024 16:20,not_Set,0.15 Mbit/s,18211.9333,09-02-2024 13:52,not_set
8428,0.05 Mbit/s,6411.9313,09-02-2024 16:52,not_Set,< 0.01,1209.5651,09-02-2024 17:02,not_set
8432,0.01 Mbit/s,1424.7457,09-02-2024 15:01,not_Set,< 0.01,316.3027,09-02-2024 14:24,not_set
8433,0.01 Mbit/s,1271.6358,09-02-2024 15:01,not_Set,< 0.01,319.7866,09-02-2024 15:13,not_set
8434,174 Mbit/s,21752661.58,09-02-2024 17:02,not_Set,0.32 Mbit/s,39397.0162,09-02-2024 16:07,not_set
8435,0.07 Mbit/s,8476.7961,09-02-2024 19:01,not_Set,0.02 Mbit/s,2974.6542,09-02-2024 14:02,not_set
8436,0.06 Mbit/s,7307.7013,09-02-2024 19:01,not_Set,0.02 Mbit/s,2713.9523,09-02-2024 18:10,not_set
8437,437 Mbit/s,54628658.63,09-02-2024 16:12,not_Set,0.20 Mbit/s,24518.4864,09-02-2024 19:05,not_set
8438,5.24 Mbit/s,655460.5035,09-02-2024 19:04,not_Set,0.80 Mbit/s,100534.4448,09-02-2024 16:19,not_set
8439,< 0.01,284.2474,09-02-2024 17:30,not_Set,< 0.01,233.3611,09-02-2024 16:33,not_set
8440,161 Mbit/s,20183278.01,09-02-2024 17:01,not_Set,0.20 Mbit/s,24755.6852,09-02-2024 14:06,not_set
8441,< 0.01,197.6,09-02-2024 19:11,not_Set,< 0.01,131.8553,09-02-2024 16:31,not_set
8442,< 0.01,332.4333,09-02-2024 14:36,not_Set,< 0.01,199.8667,09-02-2024 15:28,not_set
8443,1.02 Mbit/s,127911.2575,09-02-2024 15:10,not_Set,0.18 Mbit/s,22327.1955,09-02-2024 17:04,not_set
8445,< 0.01,789.8983,09-02-2024 15:08,not_Set,< 0.01,160.7869,09-02-2024 18:46,not_set
8446,"1,015 Mbit/s",126869589.5,09-02-2024 18:12,not_Set,1.51 Mbit/s,188749.65,09-02-2024 16:51,not_set
8447,"1,004 Mbit/s",125554680.8,09-02-2024 18:12,not_Set,1.98 Mbit/s,247339.3637,09-02-2024 16:58,not_set
8448,0.10 Mbit/s,12000.8003,09-02-2024 19:01,not_Set,0.01 Mbit/s,1344.3148,09-02-2024 18:35,not_set
8449,< 0.01,244.9742,09-02-2024 17:30,not_Set,< 0.01,168.0393,09-02-2024 15:28,not_set
8450,11 Mbit/s,1342538.442,09-02-2024 18:43,not_Set,0.47 Mbit/s,58448.3833,09-02-2024 16:45,not_set
8451,97 Mbit/s,12099493.53,09-02-2024 16:12,not_Set,3.18 Mbit/s,397166.9778,09-02-2024 16:52,not_set
8452,371 Mbit/s,46349163.17,09-02-2024 17:01,not_Set,15 Mbit/s,1819467.322,09-02-2024 18:18,not_set
8453,79 Mbit/s,9869080.2,09-02-2024 17:56,not_Set,9.96 Mbit/s,1244687.958,09-02-2024 18:55,not_set
8456,0.08 Mbit/s,10194.7833,09-02-2024 19:01,not_Set,0.01 Mbit/s,1318.94,09-02-2024 14:43,not_set
8457,338 Mbit/s,42294881.55,09-02-2024 17:01,not_Set,0.11 Mbit/s,14236.85,09-02-2024 13:52,not_set
8458,186 Mbit/s,23189611.65,09-02-2024 16:21,not_Set,0.22 Mbit/s,27646.7,09-02-2024 13:52,not_set
8429,326 Mbit/s,40778233.14,09-02-2024 17:01,not_Set,0.33 Mbit/s,40737.5896,09-02-2024 13:52,not_set
8582,0.05 Mbit/s,6197.15,09-02-2024 16:52,not_Set,0.01 Mbit/s,1287.9833,09-02-2024 15:40,not_set
8583,371 Mbit/s,46341437.02,09-02-2024 17:01,not_Set,14 Mbit/s,1794744.089,09-02-2024 18:14,not_set
8584,0.08 Mbit/s,10198.1827,09-02-2024 19:01,not_Set,0.01 Mbit/s,1327.1212,09-02-2024 15:51,not_set
9158,0.02 Mbit/s,1907.6718,09-02-2024 15:00,not_Set,< 0.01,1055.4833,09-02-2024 15:53,not_set
9138,"1,651 Mbit/s",206357287.9,09-02-2024 15:31,not_Set,2.28 Mbit/s,284769.05,09-02-2024 17:43,not_set
9141,336 Mbit/s,41962222.33,09-02-2024 16:01,not_Set,23 Mbit/s,2886900.017,09-02-2024 18:57,not_set
9142,"1,650 Mbit/s",206253838.2,09-02-2024 15:29,not_Set,2.40 Mbit/s,299466.2444,09-02-2024 18:04,not_set
9143,374 Mbit/s,46771647.07,09-02-2024 16:01,not_Set,24 Mbit/s,2943425.271,09-02-2024 18:20,not_set
9144,613 Mbit/s,76605470.58,09-02-2024 17:57,not_Set,26 Mbit/s,3278685.114,09-02-2024 15:56,not_set
9145,375 Mbit/s,46878181.05,09-02-2024 16:43,not_Set,5.12 Mbit/s,640189.3613,09-02-2024 18:48,not_set
9146,546 Mbit/s,68220727.33,09-02-2024 17:57,not_Set,26 Mbit/s,3190303.952,09-02-2024 15:56,not_set
9147,388 Mbit/s,48479352.79,09-02-2024 16:42,not_Set,5.30 Mbit/s,661927.0423,09-02-2024 18:48,not_set
9148,"1,111 Mbit/s",138919984.7,09-02-2024 17:57,not_Set,6.08 Mbit/s,760194.1637,09-02-2024 18:44,not_set
9149,0.02 Mbit/s,2077.5333,09-02-2024 14:56,not_Set,< 0.01,196.8323,09-02-2024 15:20,not_set
9150,0.23 Mbit/s,29001.3331,09-02-2024 16:11,not_Set,< 0.01,136.1833,09-02-2024 16:14,not_set
9151,206 Mbit/s,25759650.86,09-02-2024 16:12,not_Set,< 0.01,119.6232,09-02-2024 16:27,not_set
9152,47 Mbit/s,5850894.6,09-02-2024 16:11,not_Set,< 0.01,195.866,09-02-2024 17:26,not_set
9153,"2,358 Mbit/s",294724991.1,09-02-2024 18:24,not_Set,< 0.01,198.3333,09-02-2024 17:54,not_set
9154,"1,010 Mbit/s",126244094.9,09-02-2024 15:25,not_Set,< 0.01,117.7589,09-02-2024 18:47,not_set
9155,"2,051 Mbit/s",256406500.3,09-02-2024 18:25,not_Set,< 0.01,115.2808,09-02-2024 18:46,not_set
9156,"1,010 Mbit/s",126286178.6,09-02-2024 15:25,not_Set,< 0.01,205.0008,09-02-2024 15:24,not_set
9157,"5,241 Mbit/s",655085907.5,09-02-2024 18:25,not_Set,< 0.01,115.7772,09-02-2024 14:59,not_set
9159,56 Mbit/s,7005124.547,09-02-2024 16:22,not_Set,0.20 Mbit/s,24958.1264,09-02-2024 16:32,not_set
9160,40 Mbit/s,5049134.972,09-02-2024 16:18,not_Set,0.09 Mbit/s,10650.9837,09-02-2024 16:32,not_set
9161,145 Mbit/s,18155312,09-02-2024 17:13,not_Set,0.01 Mbit/s,1584.7,09-02-2024 18:48,not_set
9162,96 Mbit/s,12058279.7,09-02-2024 17:12,not_Set,0.02 Mbit/s,2718.7229,09-02-2024 18:47,not_set
9163,268 Mbit/s,33562446.17,09-02-2024 16:11,not_Set,< 0.01,572.7667,09-02-2024 17:26,not_set
9164,242 Mbit/s,30252040.48,09-02-2024 17:12,not_Set,0.33 Mbit/s,41276.7167,09-02-2024 17:58,not_set
9165,479 Mbit/s,59933897.6,09-02-2024 15:31,not_Set,83 Mbit/s,10385708.3,09-02-2024 19:19,not_set
9166,"1,567 Mbit/s",195932848.3,09-02-2024 15:31,not_Set,2.93 Mbit/s,365871.2619,09-02-2024 18:05,not_set
9167,"1,738 Mbit/s",217226062.6,09-02-2024 15:31,not_Set,3.11 Mbit/s,388235.9107,09-02-2024 19:10,not_set
9168,472 Mbit/s,59059276.18,09-02-2024 15:31,not_Set,83 Mbit/s,10355563.83,09-02-2024 19:19,not_set
9169,"1,106 Mbit/s",138310637.7,09-02-2024 17:12,not_Set,21 Mbit/s,2627091.551,09-02-2024 18:21,not_set
9170,"1,563 Mbit/s",195426070.6,09-02-2024 18:42,not_Set,59 Mbit/s,7347634.372,09-02-2024 16:06,not_set
9171,882 Mbit/s,110198298,09-02-2024 18:42,not_Set,53 Mbit/s,6637385.779,09-02-2024 16:55,not_set
9172,"1,112 Mbit/s",138976755,09-02-2024 17:12,not_Set,31 Mbit/s,3916938.537,09-02-2024 18:53,not_set
9173,497 Mbit/s,62066966.84,09-02-2024 14:04,not_Set,5.63 Mbit/s,704107.8013,09-02-2024 15:55,not_set
9174,0.03 Mbit/s,3792.1654,09-02-2024 14:30,not_Set,< 0.01,62.8333,09-02-2024 14:52,not_set
9175,0.03 Mbit/s,3874.8875,09-02-2024 14:30,not_Set,< 0.01,147.4246,09-02-2024 17:20,not_set
9176,67 Mbit/s,8400100.25,09-02-2024 16:18,not_Set,< 0.01,149.0082,09-02-2024 16:32,not_set
9177,0.03 Mbit/s,3844.2147,09-02-2024 14:56,not_Set,< 0.01,147.4175,09-02-2024 14:07,not_set
9178,723 Mbit/s,90389602.08,09-02-2024 16:47,not_Set,< 0.01,62.0333,09-02-2024 14:57,not_set
9179,"2,934 Mbit/s",366801092.8,09-02-2024 18:24,not_Set,< 0.01,149.8916,09-02-2024 18:29,not_set
9180,477 Mbit/s,59603138.46,09-02-2024 15:47,not_Set,< 0.01,146.5066,09-02-2024 15:01,not_set
9181,"1,979 Mbit/s",247418702.1,09-02-2024 18:25,not_Set,< 0.01,78.4203,09-02-2024 14:13,not_set
9182,"6,241 Mbit/s",780161145.2,09-02-2024 18:25,not_Set,< 0.01,145.4091,09-02-2024 15:24,not_set
9117,53 Mbit/s,6632868.369,09-02-2024 16:22,not_Set,0.20 Mbit/s,25065.0167,09-02-2024 13:50,not_set
9118,37 Mbit/s,4624972.117,09-02-2024 16:18,not_Set,0.09 Mbit/s,10793.3156,09-02-2024 18:55,not_set
9119,145 Mbit/s,18152800.7,09-02-2024 17:12,not_Set,0.01 Mbit/s,1577.25,09-02-2024 18:48,not_set
9120,96 Mbit/s,12062439.6,09-02-2024 17:12,not_Set,0.02 Mbit/s,2753.8423,09-02-2024 17:28,not_set
9121,"1,222 Mbit/s",152704539.6,09-02-2024 18:16,not_Set,95 Mbit/s,11881316.03,09-02-2024 16:55,not_set
9122,"1,123 Mbit/s",140355916.2,09-02-2024 17:12,not_Set,38 Mbit/s,4763488.715,09-02-2024 19:19,not_set
9123,896 Mbit/s,111982305.3,09-02-2024 17:57,not_Set,12 Mbit/s,1548143.789,09-02-2024 15:55,not_set
9124,0 Mbit/s,0,09-02-2024 13:48,not_Set,0 Mbit/s,0,09-02-2024 13:48,not_set
9125,0.05 Mbit/s,5839.5,09-02-2024 19:03,not_Set,< 0.01,267.2224,09-02-2024 15:51,not_set
9126,206 Mbit/s,25722902.67,09-02-2024 16:12,not_Set,< 0.01,277.9297,09-02-2024 15:28,not_set
9127,47 Mbit/s,5845881.596,09-02-2024 16:11,not_Set,< 0.01,366.0833,09-02-2024 17:26,not_set
9128,0.25 Mbit/s,31263.75,09-02-2024 16:11,not_Set,< 0.01,282.3,09-02-2024 16:26,not_set
9129,"3,336 Mbit/s",417007644.5,09-02-2024 15:31,not_Set,5.55 Mbit/s,693396.5167,09-02-2024 17:43,not_set
9130,804 Mbit/s,100520239.3,09-02-2024 16:01,not_Set,108 Mbit/s,13443436.93,09-02-2024 18:16,not_set
9131,"1,423 Mbit/s",177825403.5,09-02-2024 17:13,not_Set,63 Mbit/s,7887769.528,09-02-2024 16:12,not_set
9132,"1,459 Mbit/s",182372906.5,09-02-2024 18:25,not_Set,< 0.01,263.7227,09-02-2024 17:54,not_set
9133,"3,565 Mbit/s",445571797,09-02-2024 18:24,not_Set,< 0.01,271.8073,09-02-2024 16:34,not_set
9134,"2,894 Mbit/s",361791476.4,09-02-2024 18:24,not_Set,< 0.01,270.943,09-02-2024 16:20,not_set
9135,"1,411 Mbit/s",176379069.9,09-02-2024 18:43,not_Set,67 Mbit/s,8430628.281,09-02-2024 16:12,not_set
9136,"1,909 Mbit/s",238601141.5,09-02-2024 15:29,not_Set,88 Mbit/s,10960530.34,09-02-2024 18:20,not_set
9137,"1,681 Mbit/s",210093425.6,09-02-2024 15:31,not_Set,29 Mbit/s,3595319.787,09-02-2024 19:06,not_set
9139,"1,981 Mbit/s",247668132.1,09-02-2024 18:25,not_Set,< 0.01,292.1154,09-02-2024 14:40,not_set
9140,"11,482 Mbit/s",1435247057,09-02-2024 18:24,not_Set,< 0.01,265.4776,09-02-2024 14:27,not_set
9233,0.02 Mbit/s,2134.4057,09-02-2024 19:00,not_Set,< 0.01,1050.1289,09-02-2024 17:31,not_set
9235,999 Mbit/s,124928723.4,09-02-2024 18:12,not_Set,1.51 Mbit/s,188142.0307,09-02-2024 16:51,not_set
9202,"7,019 Mbit/s",877320248.1,09-02-2024 17:58,not_Set,14 Mbit/s,1720166.828,09-02-2024 18:18,not_set
9210,"1,527 Mbit/s",190861031.2,09-02-2024 18:20,not_Set,4.67 Mbit/s,583889.6,09-02-2024 17:56,not_set
9212,"1,385 Mbit/s",173158281.7,09-02-2024 18:03,not_Set,99 Mbit/s,12436472.36,09-02-2024 18:51,not_set
9213,"2,052 Mbit/s",256552047.4,09-02-2024 18:03,not_Set,3.08 Mbit/s,384791.982,09-02-2024 17:56,not_set
9214,"1,420 Mbit/s",177539203,09-02-2024 18:18,not_Set,35 Mbit/s,4363819.64,09-02-2024 15:57,not_set
9215,"5,971 Mbit/s",746424029.9,09-02-2024 17:58,not_Set,5.55 Mbit/s,693827.0955,09-02-2024 17:55,not_set
9216,"2,063 Mbit/s",257910671,09-02-2024 17:57,not_Set,44 Mbit/s,5521989.282,09-02-2024 19:10,not_set
9217,"2,121 Mbit/s",265091178.2,09-02-2024 17:22,not_Set,7.07 Mbit/s,883193.7677,09-02-2024 17:46,not_set
9218,"1,376 Mbit/s",171994038.6,09-02-2024 18:03,not_Set,13 Mbit/s,1566984.814,09-02-2024 18:47,not_set
9222,"11,502 Mbit/s",1437733498,09-02-2024 18:40,not_Set,< 0.01,198.3997,09-02-2024 16:18,not_set
9223,0.05 Mbit/s,5767.3391,09-02-2024 14:12,not_Set,< 0.01,199.6334,09-02-2024 17:08,not_set
9224,"2,275 Mbit/s",284319825.7,09-02-2024 18:39,not_Set,< 0.01,115.7886,09-02-2024 16:51,not_set
9225,0.05 Mbit/s,5683.2,09-02-2024 17:13,not_Set,< 0.01,114.1857,09-02-2024 15:34,not_set
9226,0.06 Mbit/s,7741.2431,09-02-2024 15:13,not_Set,< 0.01,206.6011,09-02-2024 18:11,not_set
9227,"4,042 Mbit/s",505195214.1,09-02-2024 17:59,not_Set,< 0.01,208.6514,09-02-2024 13:56,not_set
9228,"10,386 Mbit/s",1298198741,09-02-2024 18:39,not_Set,< 0.01,198.4662,09-02-2024 18:02,not_set
9229,9.58 Mbit/s,1196895.1,09-02-2024 14:01,not_Set,1.48 Mbit/s,184724.9708,09-02-2024 16:51,not_set
9230,"7,821 Mbit/s",977670360.6,09-02-2024 19:05,not_Set,< 0.01,197.933,09-02-2024 17:06,not_set
9236,96 Mbit/s,12051188.22,09-02-2024 16:26,not_Set,< 0.01,189.2333,09-02-2024 15:30,not_set
9237,"4,608 Mbit/s",576049296.1,09-02-2024 17:57,not_Set,0.03 Mbit/s,4212.5563,09-02-2024 17:26,not_set
9238,1.23 Mbit/s,153235.2275,09-02-2024 16:11,not_Set,0.20 Mbit/s,24397.9163,09-02-2024 17:04,not_set
9239,484 Mbit/s,60554876.18,09-02-2024 18:21,not_Set,0.08 Mbit/s,9404.6326,09-02-2024 15:53,not_set
9240,118 Mbit/s,14755002.2,09-02-2024 18:30,not_Set,0.01 Mbit/s,1629.1,09-02-2024 17:41,not_set
9241,373 Mbit/s,46575898.5,09-02-2024 18:29,not_Set,0.02 Mbit/s,2709.6016,09-02-2024 17:49,not_set
9242,253 Mbit/s,31676955.67,09-02-2024 16:11,not_Set,< 0.01,576.104,09-02-2024 17:26,not_set
9243,489 Mbit/s,61171565.36,09-02-2024 18:11,not_Set,0.32 Mbit/s,40280.4333,09-02-2024 17:48,not_set
9244,< 0.01,394.9325,09-02-2024 14:36,not_Set,< 0.01,272.7455,09-02-2024 13:54,not_set
9245,"2,547 Mbit/s",318323385.2,09-02-2024 17:21,not_Set,12 Mbit/s,1454987.136,09-02-2024 16:23,not_set
9246,300 Mbit/s,37502718.05,09-02-2024 14:26,not_Set,5.31 Mbit/s,663125.9667,09-02-2024 19:01,not_set
9247,"1,997 Mbit/s",249605228.6,09-02-2024 18:03,not_Set,7.33 Mbit/s,916433.878,09-02-2024 16:58,not_set
9248,"2,160 Mbit/s",269942315.3,09-02-2024 17:58,not_Set,4.84 Mbit/s,604460.9,09-02-2024 18:19,not_set
9249,"4,336 Mbit/s",541979862.5,09-02-2024 17:21,not_Set,26 Mbit/s,3268694.282,09-02-2024 17:54,not_set
9250,"4,296 Mbit/s",537028491.1,09-02-2024 17:59,not_Set,5.56 Mbit/s,695448.116,09-02-2024 18:49,not_set
9251,"3,890 Mbit/s",486254255.1,09-02-2024 18:00,not_Set,2.32 Mbit/s,290563.0605,09-02-2024 18:56,not_set
9252,"4,801 Mbit/s",600154168.6,09-02-2024 17:21,not_Set,46 Mbit/s,5781347.059,09-02-2024 15:57,not_set
9253,"3,203 Mbit/s",400358179.7,09-02-2024 17:58,not_Set,6.46 Mbit/s,807411.9727,09-02-2024 16:49,not_set
9257,0.12 Mbit/s,14749.0157,09-02-2024 18:44,not_Set,< 0.01,66.4223,09-02-2024 14:27,not_set
9258,0.15 Mbit/s,18389.765,09-02-2024 18:44,not_Set,< 0.01,64.8667,09-02-2024 17:39,not_set
9259,0.12 Mbit/s,14813.3689,09-02-2024 18:44,not_Set,< 0.01,147.0912,09-02-2024 14:27,not_set
9260,0.08 Mbit/s,9386.85,09-02-2024 14:45,not_Set,< 0.01,143.45,09-02-2024 15:03,not_set
9261,0.12 Mbit/s,14818.4426,09-02-2024 18:44,not_Set,< 0.01,64.8775,09-02-2024 16:51,not_set
9262,"5,711 Mbit/s",713813877.2,09-02-2024 18:41,not_Set,< 0.01,86.05,09-02-2024 17:24,not_set
9263,"1,616 Mbit/s",202015407.3,09-02-2024 18:41,not_Set,< 0.01,64.4107,09-02-2024 19:07,not_set
9264,0.15 Mbit/s,18858.2791,09-02-2024 18:44,not_Set,< 0.01,147.0912,09-02-2024 16:34,not_set
9265,"5,708 Mbit/s",713454992.9,09-02-2024 18:41,not_Set,< 0.01,64.3893,09-02-2024 15:46,not_set
9183,0 Mbit/s,0,09-02-2024 13:48,not_Set,0 Mbit/s,0,09-02-2024 13:48,not_set
9184,"15,163 Mbit/s",1895329872,09-02-2024 18:40,not_Set,< 0.01,268.2561,09-02-2024 17:39,not_set
9185,"12,028 Mbit/s",1503552535,09-02-2024 18:42,not_Set,< 0.01,265.7557,09-02-2024 14:07,not_set
9186,8.88 Mbit/s,1110356.25,09-02-2024 16:02,not_Set,1.44 Mbit/s,179779.3368,09-02-2024 16:51,not_set
9187,"11,494 Mbit/s",1436775249,09-02-2024 18:40,not_Set,< 0.01,264.6549,09-02-2024 15:28,not_set
9188,0.24 Mbit/s,29604.3355,09-02-2024 18:44,not_Set,< 0.01,264.7559,09-02-2024 14:27,not_set
9189,"3,162 Mbit/s",395271539.7,09-02-2024 18:39,not_Set,< 0.01,266.7778,09-02-2024 18:35,not_set
9190,"3,174 Mbit/s",396703010.5,09-02-2024 18:03,not_Set,128 Mbit/s,16057697.1,09-02-2024 15:45,not_set
9191,"2,482 Mbit/s",310305481.9,09-02-2024 17:58,not_Set,8.46 Mbit/s,1057816.078,09-02-2024 17:55,not_set
9192,"3,966 Mbit/s",495696878.9,09-02-2024 17:22,not_Set,80 Mbit/s,9956733.389,09-02-2024 17:20,not_set
9193,0.12 Mbit/s,15041.7736,09-02-2024 16:45,not_Set,< 0.01,266.039,09-02-2024 14:07,not_set
9194,"4,242 Mbit/s",530233966.6,09-02-2024 18:00,not_Set,51 Mbit/s,6321089.73,09-02-2024 18:51,not_set
9196,"9,969 Mbit/s",1246183956,09-02-2024 17:21,not_Set,79 Mbit/s,9853801.617,09-02-2024 15:55,not_set
9197,"4,393 Mbit/s",549135711.7,09-02-2024 17:58,not_Set,122 Mbit/s,15211641.97,09-02-2024 19:01,not_set
9198,0.24 Mbit/s,29884.8348,09-02-2024 18:01,not_Set,< 0.01,275.5126,09-02-2024 16:51,not_set
9204,"5,709 Mbit/s",713581572.8,09-02-2024 18:42,not_Set,< 0.01,296.0993,09-02-2024 14:07,not_set
9205,"6,861 Mbit/s",857672229.2,09-02-2024 17:58,not_Set,43 Mbit/s,5410894.332,09-02-2024 15:54,not_set
9206,"1,538 Mbit/s",192288728.3,09-02-2024 18:21,not_Set,10 Mbit/s,1289562.25,09-02-2024 17:16,not_set
9207,"9,403 Mbit/s",1175386064,09-02-2024 17:57,not_Set,13 Mbit/s,1686703.367,09-02-2024 19:19,not_set
9208,97 Mbit/s,12087444.45,09-02-2024 16:26,not_Set,< 0.01,253.5756,09-02-2024 17:06,not_set
9209,"4,022 Mbit/s",502706319,09-02-2024 18:00,not_Set,0.04 Mbit/s,4830.3116,09-02-2024 17:26,not_set
10247,255 Mbit/s,31920179.04,09-02-2024 15:01,not_Set,7.31 Mbit/s,914074.0877,09-02-2024 15:37,not_set
10248,50 Mbit/s,6292998.483,09-02-2024 15:25,not_Set,1.68 Mbit/s,210344.2883,09-02-2024 18:09,not_set
10251,0.13 Mbit/s,15892.6488,09-02-2024 16:01,not_Set,< 0.01,94.8867,09-02-2024 14:33,not_set
10241,0.01 Mbit/s,1266.9167,09-02-2024 16:59,not_Set,< 0.01,1214.9883,09-02-2024 18:02,not_set
10242,0.04 Mbit/s,4460.9833,09-02-2024 19:02,not_Set,0.02 Mbit/s,2518.4333,09-02-2024 16:28,not_set
10243,3.06 Mbit/s,382155.4388,09-02-2024 15:24,not_Set,0.12 Mbit/s,14461.6769,09-02-2024 19:15,not_set
10244,7.24 Mbit/s,905368.8177,09-02-2024 16:55,not_Set,1.58 Mbit/s,197530.5384,09-02-2024 17:40,not_set
10246,378 Mbit/s,47288650.43,09-02-2024 15:01,not_Set,18 Mbit/s,2272178.904,09-02-2024 15:54,not_set
10691,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 10691
10692,373 Mbit/s,46562891.15,09-02-2024 15:01,not_Set,18 Mbit/s,2295649.017,09-02-2024 15:57,not_set
10341,53 Mbit/s,6655000.417,09-02-2024 14:10,not_Set,2.87 Mbit/s,358204.6674,09-02-2024 18:58,not_set
10369,3.74 Mbit/s,467019.6101,09-02-2024 14:41,not_Set,0.08 Mbit/s,9480.6801,09-02-2024 18:33,not_set
10370,0.80 Mbit/s,99532.7055,09-02-2024 19:02,not_Set,0.60 Mbit/s,75105.5676,09-02-2024 14:33,not_set
10371,< 0.01,188.6276,09-02-2024 19:06,not_Set,< 0.01,166.4389,09-02-2024 15:43,not_set
10366,15 Mbit/s,1868091.367,09-02-2024 15:29,not_Set,0.08 Mbit/s,9992.8643,09-02-2024 18:37,not_set
10367,0 Mbit/s,0,09-02-2024 13:48,not_Set,0 Mbit/s,0,09-02-2024 13:48,not_set
10368,< 0.01,94.5352,09-02-2024 19:08,not_Set,< 0.01,89.6552,09-02-2024 19:14,not_set
10513,0.02 Mbit/s,2435.4226,09-02-2024 16:24,not_Set,< 0.01,59.6833,09-02-2024 15:31,not_set
10514,< 0.01,74.4582,09-02-2024 17:26,not_Set,< 0.01,43.0928,09-02-2024 17:25,not_set
10515,46 Mbit/s,5714885.018,09-02-2024 15:01,not_Set,1 Mbit/s,124814.3167,09-02-2024 18:11,not_set
10516,22 Mbit/s,2779277.793,09-02-2024 15:10,not_Set,0.03 Mbit/s,3629.0167,09-02-2024 19:12,not_set
10517,8.41 Mbit/s,1051610.759,09-02-2024 17:16,not_Set,< 0.01,41.707,09-02-2024 15:04,not_set
10518,< 0.01,62.9062,09-02-2024 17:54,not_Set,< 0.01,42.9905,09-02-2024 17:55,not_set
10519,1.11 Mbit/s,138457.4667,09-02-2024 16:37,not_Set,< 0.01,172.126,09-02-2024 13:48,not_set
10520,24 Mbit/s,3031167.222,09-02-2024 15:10,not_Set,0.33 Mbit/s,40695.816,09-02-2024 19:15,not_set
10521,6.88 Mbit/s,859831.2719,09-02-2024 13:56,not_Set,0.02 Mbit/s,2357.0928,09-02-2024 18:05,not_set
10522,< 0.01,99.5002,09-02-2024 16:29,not_Set,< 0.01,76.0253,09-02-2024 16:27,not_set
10523,4.28 Mbit/s,535565.7052,09-02-2024 15:30,not_Set,< 0.01,456.0375,09-02-2024 18:57,not_set
10524,31 Mbit/s,3875096.098,09-02-2024 14:41,not_Set,1.30 Mbit/s,163098.9333,09-02-2024 17:16,not_set
10526,1.63 Mbit/s,203324.8083,09-02-2024 14:10,not_Set,1.17 Mbit/s,146485.6119,09-02-2024 16:19,not_set
10527,0.06 Mbit/s,7019.4431,09-02-2024 14:53,not_Set,< 0.01,63.1439,09-02-2024 18:15,not_set
10529,0.99 Mbit/s,123165.0767,09-02-2024 14:42,not_Set,< 0.01,86.8412,09-02-2024 18:41,not_set
10530,< 0.01,262.3333,09-02-2024 14:04,not_Set,< 0.01,213.781,09-02-2024 18:52,not_set
10531,< 0.01,61.1204,09-02-2024 16:24,not_Set,< 0.01,42.7311,09-02-2024 16:28,not_set
10532,< 0.01,56.4449,09-02-2024 18:55,not_Set,< 0.01,53.1901,09-02-2024 17:48,not_set
10533,21 Mbit/s,2569245.308,09-02-2024 14:40,not_Set,< 0.01,212.7167,09-02-2024 16:54,not_set
10534,< 0.01,507.0012,09-02-2024 14:03,not_Set,< 0.01,449.2672,09-02-2024 15:32,not_set
10535,< 0.01,240.9568,09-02-2024 14:33,not_Set,< 0.01,194.0696,09-02-2024 17:08,not_set
10536,< 0.01,101.0498,09-02-2024 14:08,not_Set,< 0.01,79.4132,09-02-2024 14:07,not_set
10537,5.96 Mbit/s,745575.0333,09-02-2024 15:30,not_Set,0.03 Mbit/s,4114.4548,09-02-2024 19:15,not_set
